candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-a6e2e22ea9c2,docs/doctrine/beta-real-incident-validation.md,301,line-301,Fix: Enrich incident report with comparison-triggered scenarios,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-f15a5599fdac,docs/doctrine/beta-real-incident-validation.md,303,line-303,G3: Worklist Ranking Transparency,config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-8b2a14cbcca4,docs/doctrine/beta-real-incident-validation.md,305,line-305,"Issue: Worklist rank is sequential (1, 2, 3...) but ranking rationale is not surfaced in item",config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-7ce6357be293,docs/doctrine/beta-real-incident-validation.md,309,line-309,Fix: Add rankingReason field to worklist items,config|data_model,config|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-51c7a0a9be6a,docs/doctrine/beta-real-incident-validation.md,311,line-311,G4: Temporal Context in Worklist,config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-4f64409dfdd4,docs/doctrine/beta-real-incident-validation.md,313,line-313,Issue: Worklist doesn't show when action was first recommended,config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-46fd8cf794e3,docs/doctrine/beta-real-incident-validation.md,317,line-317,Fix: Add firstRecommendedAt or recommendationAge to worklist items,config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-15918d88ffbc,docs/doctrine/beta-real-incident-validation.md,329,line-329,Issue: Unknowns show whyMissing but don't suggest who should collect the evidence,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-f4295f853228,docs/doctrine/beta-real-incident-validation.md,331,line-331,Operator Impact: Operators may not know which team to request evidence from,api_contract,api_contract,doctrine,current,false,medium,,unregistered,
DOC-CAND-ab7c0f1e91c4,docs/doctrine/beta-real-incident-validation.md,335,line-335,G7: Real Run Artifact Path Accuracy,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-9261c681d4e3,docs/doctrine/beta-real-incident-validation.md,341,line-341,"Fix: Filter artifacts by status != ""skipped"" in sourceArtifactRefs",data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-cedd7022d9b2,docs/doctrine/beta-real-incident-validation.md,347,line-347,P0 (Must Fix - Critical Operator Impact),normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-16d3ca466676,docs/doctrine/beta-real-incident-validation.md,349,line-349,1. BETA-G1: Multi-signal scenario coverage,ci_gate,ci_gate,doctrine,current,false,medium,,unregistered,
DOC-CAND-27255dbd6243,docs/doctrine/beta-real-incident-validation.md,352,line-352,Status: ✅ COMPLETED (2026-05-13),data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-e9ae72c06353,docs/doctrine/beta-real-incident-validation.md,355,line-355,- 1 fixture (executed+pending) intentional partial shape (no hypotheses for worklist state mixing),config|data_model,config|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-208859044fad,docs/doctrine/beta-real-incident-validation.md,357,line-357,2. BETA-G2: Cross-cluster correlation in incident report,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-91e7de5c6bdc,docs/doctrine/beta-real-incident-validation.md,358,line-358,Surface comparison-triggered findings in incident report,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-ec2d98d184ed,docs/doctrine/beta-real-incident-validation.md,362,line-362,P1 (Should Fix - High Operator Impact),normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-f16e53665557,docs/doctrine/beta-real-incident-validation.md,364,line-364,3. BETA-G3: Worklist ranking rationale,config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-a8f7c99d7dea,docs/doctrine/beta-real-incident-validation.md,365,line-365,Add rankingReason field to worklist items,config|data_model,config|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-14c6c0188962,docs/doctrine/beta-real-incident-validation.md,372,line-372,P2 (Should Fix - Medium Operator Impact),normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-dd184cf0622c,docs/doctrine/beta-real-incident-validation.md,374,line-374,5. BETA-G4: Temporal context in worklist,config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-be109315d45f,docs/doctrine/beta-real-incident-validation.md,385,line-385,"Only include artifacts with status != ""skipped""",normative|data_model,normative|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-df98cb75825b,docs/doctrine/beta-real-incident-validation.md,386,line-386,Improve report artifact quality,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-5906b02c1764,docs/doctrine/beta-real-incident-validation.md,405,line-405,3. Worklist field completeness,config|data_model,config|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-820d6d7f8591,docs/doctrine/beta-real-incident-validation.md,406,line-406,"All required fields present, command null for deterministic, populated for queue",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-448ac8c23cb0,docs/doctrine/beta-real-incident-validation.md,409,line-409,"No causal language, hypothesis basis required, statement length limits",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-9aac5fd2b133,docs/doctrine/beta-real-incident-validation.md,412,line-412,"Real artifact paths, deduplication, merged sources",data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-137f2ebd96d6,docs/doctrine/beta-real-incident-validation.md,425,line-425,"Comparison drift only in individual assessments, not surfaced in incident report",normative|data_model,normative|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-1803a60ec76a,docs/doctrine/beta-real-incident-validation.md,438,line-438,Acceptance Criteria Verification,ci_gate,ci_gate,doctrine,current,false,medium,,unregistered,
DOC-CAND-dde4c5669bd1,docs/doctrine/beta-real-incident-validation.md,440,line-440,"- [ ] Evidence from realistic scenarios, not only synthetic fixtures",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-93ab28a29921,docs/doctrine/beta-real-incident-validation.md,451,line-451,2. Run verification harness against real rees46 runs,ci_gate,ci_gate,doctrine,current,false,medium,,unregistered,
DOC-CAND-989bc09006b2,docs/doctrine/beta-real-incident-validation.md,488,line-488,Document Status: Initial draft for review,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-10b484b41130,docs/doctrine/blockstor-derived-rules.md,11,line-11,"A project may claim clean-room rebuildability only when the repository contains enough commands, scripts, manifests, fixtures, or release instructions for a competent outsider or agent to reproduce the important path.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-f68e332908e4,docs/doctrine/blockstor-derived-rules.md,13,line-13,"Documentation-only claims are useful, but they are partial credit.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-f12802b3330d,docs/doctrine/blockstor-derived-rules.md,25,line-25,- generated artifact verification,data_model|ci_gate,data_model|ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-3cc41be16942,docs/doctrine/blockstor-derived-rules.md,35,line-35,A project should be resumable after context loss.,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-2d8ff3d81682,docs/doctrine/blockstor-derived-rules.md,39,line-39,"> Can a new maintainer or agent understand the current state, next step, known risks, and verification path from repository artifacts alone?",data_model|ci_gate,data_model|ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-3f952681eef2,docs/doctrine/blockstor-derived-rules.md,50,line-50,3. Release certification must be evidence-backed,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-0047e06388dd,docs/doctrine/blockstor-derived-rules.md,59,line-59,- version / commit / artifact identity,data_model,data_model,doctrine,current,true,medium,,unregistered,
DOC-CAND-4cb1c9feb7f7,docs/doctrine/blockstor-derived-rules.md,68,line-68,Factory should reward projects that are easy to inspect.,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-16a5431eab23,docs/doctrine/blockstor-derived-rules.md,88,line-88,Factory reviews must prefer honest partial capability over inflated claims.,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-e73bcdda71e0,docs/doctrine/blockstor-derived-rules.md,93,line-93,"- ""verified locally but not in CI""",ci_gate,ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-acb92f26a5ef,docs/doctrine/blockstor-derived-rules.md,103,line-103,6. Doctrine should connect to checks,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-c9658c6037cc,docs/doctrine/blockstor-derived-rules.md,105,line-105,A doctrine should eventually affect at least one of:,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-199a50ee87c2,docs/doctrine/blockstor-derived-rules.md,131,line-131,"Reviewer check: If the edit affects shared symbols, interfaces, cross-module state, test coverage, public contracts, or architectural seams, the proposal must include a structured impact map:",normative|data_model|ci_gate,normative|data_model|ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-32c1c1cecdf7,docs/doctrine/blockstor-derived-rules.md,142,line-142,"Allowed without impact map: Trivial edits where the reason is obvious — typo fixes, comment-only cleanup, one-line local fixes, mechanical formatting already scoped by tooling, emergency hotfix with explicit follow-up.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-5a7bc28f9dd7,docs/doctrine/blockstor-derived-rules.md,146,line-146,"Bootstrap helper: scripts/impactscan.sh <target> may be used to generate a starting point, but manual correction is required. The output is derived evidence, not source of truth.",normative|data_model|source_of_truth,normative|data_model|source_of_truth,doctrine,current,true,high,,unregistered,
DOC-CAND-800a989f4314,docs/doctrine/blockstor-derived-rules.md,148,line-148,"Prohibited: Do not add databases, file watchers, MCP integration, committed code graphs, or third-party analysis tools to satisfy this rule.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-626223d11d8e,docs/doctrine/blockstor-derived-rules.md,155,line-155,"- Policy: Impact scans are derived evidence, not source of truth",data_model|source_of_truth,data_model|source_of_truth,doctrine,current,true,high,,unregistered,
DOC-CAND-5151596cc374,docs/doctrine/constitution.md,10,line-10,- and workflow/tooling changes.,ci_gate,ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-be0f38f7e431,docs/doctrine/constitution.md,18,line-18,"This file should stay compact, durable, and normative.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-755bf9e0eb10,docs/doctrine/constitution.md,26,line-26,"The agent should help platform engineers, SREs, and Kubernetes operators:",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-24ed319f8a35,docs/doctrine/constitution.md,37,line-37,The system and its maintainers must prefer work that is:,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-8f614ff43276,docs/doctrine/constitution.md,50,line-50,The system must not present unsupported claims as facts.,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-a0ae2a4aaa46,docs/doctrine/constitution.md,52,line-52,"When evidence is incomplete, uncertain, or contradictory, that uncertainty must be made explicit.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-55413d47175f,docs/doctrine/constitution.md,62,line-62,It must not collapse these into one opaque answer.,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-58e34c73b368,docs/doctrine/constitution.md,65,line-65,"The system must prefer safer, lower-risk guidance over disruptive action when evidence is incomplete.",normative,normative,doctrine,current,true,medium,,unregistered,
